year,month,u10,v10,mx2t,mn2t,tcc,t2,msl,t,q,u,v,z,SPI,grid_ID
1992,5,0.065937248,-0.296716332,290.859183,282.1713129,0.560390845,286.0785759,102055.0474,284.0084071,0.005663685,-2.800757161,-3.502109414,1511.031798,0.622099716,441
1992,6,1.212881594,0.194270328,287.8335358,280.2456838,0.577350758,283.6373596,101956.881,281.5304942,0.005333874,-0.58478153,-2.019068159,1452.112526,-0.152739657,441
1992,7,1.307260827,-0.183998704,288.5101446,278.8918457,0.436400204,283.2984127,102300.2674,281.4980528,0.004354255,-0.90699116,-3.642033092,1665.287096,-1.255862858,441
1992,8,1.42526203,-0.652280056,288.0214302,278.9305036,0.382114954,283.4771256,101595.5585,280.5743841,0.004181196,-1.165588471,-4.152654828,1021.152163,1.633967478,441
1992,9,1.771993272,0.29712944,289.9187653,279.9469157,0.456590943,285.1291779,101472.7133,281.4779968,0.004441401,-0.809868577,-2.459146367,983.6063083,1.309725449,441
1993,1,-0.532827944,1.183982849,303.6701709,292.1682188,0.389697357,297.9437394,101299.7319,292.8899359,0.008917641,-3.590160915,-1.434846938,927.1804844,2.046283764,441
1993,10,0.523394296,0.273003476,294.7311086,283.9015779,0.468950932,289.412957,101702.282,285.134427,0.005091238,-2.503565638,-2.842626826,1138.657101,1.281546416,441
1993,11,0.256226042,1.094167196,301.1271301,288.178477,0.317541804,294.6222453,101434.3852,289.0926717,0.005236354,-2.684015143,-1.991591667,1010.825083,-0.198999298,441
1993,12,0.360968173,1.488282118,299.9783089,289.1069247,0.487440366,294.7375921,101352.7359,289.4801646,0.006367895,-2.343471371,-1.384436848,939.2546754,1.751488597,441
1993,2,0.469514868,0.990918933,303.0967505,290.9834257,0.215459267,297.0710569,101103.5698,291.7345919,0.007514974,-1.787505687,-1.988200135,767.6075439,0.182865966,441
1993,3,-0.683596329,1.474145044,300.8531366,289.1506446,0.333721606,294.9620548,101633.8455,290.1273243,0.006596359,-3.872005501,-1.155797062,1218.832789,0.263559786,441
1993,4,-0.784033565,0.632611211,298.7596171,286.2272125,0.261794435,292.1494263,102250.1099,288.9973643,0.005413343,-4.858532647,-2.960486265,1716.856197,-1.33475457,441
1993,5,-0.268646325,0.239388435,292.4170867,282.4363325,0.482273821,286.9449847,102405.5146,284.8763556,0.005654484,-3.28080414,-2.485923272,1819.540752,0.246924512,441
1993,6,0.949115703,0.520698523,288.0321462,279.8988403,0.532628477,283.685848,102474.1063,281.5451029,0.004903037,-1.092834423,-1.310925087,1839.179834,-1.047172374,441
1993,7,0.077321739,-1.148531162,288.1536186,280.0821238,0.546340735,284.0392919,102030.4468,281.902135,0.005085651,-2.577324943,-4.400168437,1453.342045,0.988872351,441
1993,8,0.392658923,-0.913243489,291.6395785,280.7886707,0.320889258,286.2071445,102256.0653,283.8651842,0.004379502,-2.406785852,-4.418691036,1664.713182,-1.32520253,441
1993,9,0.239532714,0.208133058,292.4159505,282.5659983,0.497672083,287.3898092,102102.5474,284.1310465,0.005135541,-2.993758963,-2.398016969,1518.382083,1.192106364,441
1994,1,0.594396959,1.385284451,304.5423387,291.1889245,0.216131821,297.8418579,101072.0983,292.0008171,0.005689365,-2.258957963,-2.019103779,697.8012869,-0.616378298,441
1994,10,0.954297855,0.559672431,298.0022357,285.0279718,0.304179882,291.7637861,101616.2533,286.3205281,0.003993296,-2.594475182,-2.918899209,1111.570259,-0.361981081,441
1994,11,1.675262767,1.56020398,300.668751,288.7316467,0.482016509,294.6847778,101289.4289,289.1062642,0.00473891,-1.418107633,-1.490447105,861.760486,-0.592941877,441
1994,12,-0.372557997,1.32134568,306.4368079,293.0157451,0.270685702,299.9707238,101448.941,293.5702249,0.004856465,-3.620584853,-2.282169539,1038.12858,-0.500131001,441
1994,2,-0.190797999,0.464324228,303.1529454,291.788281,0.410011316,297.1692908,101217.3008,292.803494,0.008056234,-2.983136615,-2.298492835,861.4644677,1.596525752,441
1994,3,-0.982839574,1.642937746,299.6606938,287.5379235,0.161556701,293.626521,102055.5461,289.2529523,0.005787506,-4.699080942,-0.450005775,1570.046932,-0.833459039,441
1994,4,0.255711734,1.332753056,296.7566294,284.9650981,0.219211851,290.3714305,102180.0503,287.4297445,0.005191955,-2.469156145,-1.290866733,1638.006559,-1.111098605,441
1994,5,1.403367451,-0.27160788,292.7056904,282.1786076,0.298098107,286.880379,102049.9932,284.2850578,0.004576954,-0.574364271,-3.499144861,1510.319551,-2.025568843,441
1994,6,0.920183396,-0.469895419,289.4039703,280.4268453,0.511013183,284.5739929,101941.7219,282.6115662,0.005275475,-1.240023694,-3.391003074,1437.660856,0.628870754,441
1994,7,0.693425553,-0.674802216,288.9057174,277.8165943,0.254497467,283.0085922,102427.2666,281.948953,0.003917826,-1.500383318,-3.764395489,1800.186185,-1.214424496,441
1994,8,0.518023513,0.894101186,289.3850797,278.3908593,0.366844497,283.8929906,102675.3138,281.3859499,0.003538482,-2.211658707,-1.927400673,1997.2892,-1.995719552,441
1994,9,1.646016011,1.059201993,293.0089986,280.9726461,0.288504633,287.1511159,101901.1711,282.7333211,0.003594223,-0.685933369,-2.162855883,1376.759754,-0.659889314,441
1995,1,-0.923138809,0.582541435,304.29156,293.0219461,0.509162132,298.9415047,101178.6946,293.4484814,0.007973408,-4.015211571,-2.518425065,805.7126544,1.181771805,441
1995,10,0.474941436,0.979294385,295.883729,284.2868268,0.476995198,290.3349934,101652.4778,285.2539909,0.004678466,-2.641181647,-2.595543628,1142.334646,1.547230346,441
1995,11,0.481633534,0.826151996,300.1810303,288.3110413,0.555618228,294.4648865,101135.6529,288.9416229,0.005294665,-2.851991596,-2.683614467,730.1617635,0.458565807,441
1995,12,0.691560227,2.135149165,301.6583173,289.2170558,0.366064069,295.8866794,101066.8601,290.1012012,0.004608252,-1.992858334,-0.225695903,687.6532478,0.2378529,441
1995,2,-0.514124427,0.922043462,304.1869845,292.1203439,0.234527659,298.4657277,101469.4473,292.7373516,0.006187919,-3.430920569,-1.998893417,1057.15133,0.065002748,441
1995,3,-0.201466225,2.571701112,299.5435456,287.853177,0.188551215,293.9194523,101595.9488,288.5998397,0.005477193,-2.686363079,1.242227824,1155.362795,-1.186952842,441
1995,4,0.773921789,0.82121758,293.5546844,283.6438802,0.438908194,288.4598663,101807.5279,285.3751455,0.004913606,-1.917009896,-2.139855892,1330.539087,0.528244604,441
1995,5,0.283801411,0.539855251,290.5878424,282.8822652,0.583814656,286.5252991,102164.1636,283.8769009,0.006015419,-2.682461359,-1.161256825,1580.237585,0.489083832,441
1995,6,0.752358361,-0.38861548,288.3871572,280.7915009,0.580359799,284.3338287,102197.7339,281.9935588,0.005225032,-1.609348243,-2.897624107,1620.648882,0.852587468,441
1995,7,2.108950593,-0.764795178,286.5058958,278.6988073,0.550875888,282.4740069,101708.722,280.0750506,0.004610838,-0.189348253,-3.629465499,1146.222851,0.35841415,441
1995,8,0.516114307,0.065972739,292.1273754,280.1512815,0.277896934,285.8431013,102459.6391,283.0446787,0.004422698,-2.200594626,-3.721217435,1818.674285,-1.337689818,441
1995,9,-0.002656202,0.821274751,293.0751424,281.9836365,0.402915756,287.6890757,101838.4273,283.7173096,0.004679835,-3.097155908,-2.093190463,1308.277675,0.275922949,441
1996,1,0.371501233,1.759477711,304.2746365,291.6220555,0.251534271,298.3156915,100956.0015,292.3137581,0.005957615,-2.0767743,-0.869476792,590.7270184,-0.153312539,441
1996,10,0.178837559,0.499827891,296.6109481,284.938383,0.326294134,291.033841,101896.5411,286.4089523,0.004935561,-3.156513729,-2.568652763,1347.708532,0.330235475,441
1996,11,0.812163761,1.720254913,298.6861603,286.1506399,0.345024243,292.6968913,101225.0898,286.6208069,0.004288692,-1.942240802,-1.362851668,781.4420115,0.579677008,441
1996,12,0.047020886,2.157013599,303.175288,290.2487005,0.269104775,296.9587629,101098.4498,290.4956754,0.004696854,-2.877189993,-0.543241637,704.3958165,-1.075503392,441
1996,2,-0.356329039,2.124190448,302.4993665,290.5988233,0.343132344,296.7103945,101390.6164,291.2531991,0.005554549,-3.389645864,-0.488390824,985.5370652,0.196483427,441
1996,3,-0.467771817,0.713128795,301.3379379,289.5076058,0.306727758,295.7143761,101646.0575,290.5370907,0.005832409,-3.548002413,-2.26357879,1197.491525,0.193000976,441
1996,4,0.868912814,1.767907524,294.0413757,283.920516,0.419388127,289.0442017,101940.0432,285.2065389,0.00516899,-1.281774228,0.096253041,1442.351188,-0.789679834,441
1996,5,-0.379410754,1.246666836,291.794474,281.9857355,0.433060435,286.4873874,102424.2674,284.360389,0.005762883,-3.213127456,-0.37379925,1820.157132,-0.570609414,441
1996,6,0.432577674,-0.24080519,289.6937154,281.185081,0.559986827,285.143811,101957.8654,282.5124471,0.005347982,-2.591523808,-3.323225587,1415.819343,0.029028009,441
1996,7,1.255575707,-0.682926495,286.6787208,279.5214391,0.659075378,283.3738344,101537.0381,280.8262211,0.005049144,-0.916683185,-3.255261355,1056.4651,1.956471637,441
1996,8,1.671704807,-0.59096701,288.8703111,280.0186581,0.492543032,284.5976385,101849.6799,281.3109298,0.004711833,0.000507685,-3.673019171,1317.680062,0.401343963,441
1996,9,2.363555988,-0.834779396,292.9508209,281.7081451,0.376834234,287.5246429,100995.5023,282.8686534,0.004295076,-0.159194331,-4.357092469,502.236585,1.006117107,441
1997,1,-1.124149426,0.565719243,304.9472755,293.1919723,0.303520466,299.1988329,101370.1177,293.5223576,0.00647814,-4.056533329,-2.407528855,976.9366955,0.226913366,441
1997,10,0.63610775,1.003177202,298.2103144,285.2374858,0.395032616,291.7868387,101874.1258,286.5981396,0.004513334,-2.800349532,-2.459530178,1306.191291,0.098925112,441
1997,11,0.397858143,1.217043654,303.0989441,289.7765971,0.347272385,296.4765757,101523.7406,290.9819112,0.004954385,-2.851691333,-1.737220522,1075.879821,0.177471377,441
1997,12,0.408210462,1.93116226,305.4098796,292.3273788,0.293469087,298.8856802,101265.0381,292.8946002,0.005639136,-2.459498142,-0.398171811,863.9391942,-0.065662575,441
1997,2,-0.702123238,0.615278958,308.0568968,296.5279901,0.379120122,302.8829509,100969.298,297.3440138,0.007586133,-2.874266169,-2.232433505,639.8809647,-0.031965458,441
1997,3,0.659150816,2.460678353,299.7482054,287.4678423,0.168776176,293.4123899,101616.3274,288.3881865,0.005700089,-1.57306654,0.841134432,1156.331497,0.023603585,441
1997,4,0.032498049,1.011433955,297.4248718,284.6361969,0.283386078,290.5537577,102274.281,287.8016246,0.004843482,-2.717438376,-1.422061006,1743.49965,-1.604913845,441
1997,5,-0.03602794,0.736837096,291.8733491,282.70572,0.541130947,286.7963454,102075.1857,284.217424,0.005777135,-2.883433839,-1.271604391,1544.678024,0.522020899,441
1997,6,-0.116223804,0.45076212,289.1546021,279.8947744,0.487712146,284.0247131,102591.8695,282.0731262,0.004891362,-2.997308228,-1.752313685,1938.905139,-0.172626577,441
1997,7,0.256924655,1.110207605,287.4899469,276.8453999,0.299310006,281.6190264,102803.5071,280.3908888,0.003917528,-2.729953833,-0.299392636,2083.212599,-1.949121036,441
1997,8,0.914359861,-0.456699967,289.3866981,278.9938364,0.480628703,283.9868676,102231.9521,281.5695988,0.004026527,-1.804597493,-3.72914992,1601.007732,0.655610774,441
1997,9,0.42184325,0.254627215,292.0189992,281.8673879,0.501146863,286.9873973,101978.5372,283.8755402,0.005165097,-2.966982162,-2.096833151,1415.607288,1.062579415,441
1998,1,-0.086139721,1.430088012,304.0726309,292.6489652,0.378194736,298.4123437,101249.9244,293.1126335,0.007230771,-2.662396412,-1.049475889,867.8166691,1.32094068,441
1998,10,1.065627028,0.723601004,296.228303,284.6269118,0.449271182,290.6567816,101531.3198,285.3657876,0.004314627,-2.268036755,-2.882815098,1037.626539,0.404382857,441
1998,11,-0.737685091,1.200228419,299.9674489,287.9345347,0.353331976,294.1033213,101372.9299,288.4720113,0.005020356,-3.988516639,-2.083509315,944.659996,0.594132119,441
1998,12,0.29387422,1.889747828,304.4811392,291.7648945,0.220239891,298.5354663,101190.0146,292.3879237,0.005252735,-2.178584885,-0.363363368,806.8616894,-1.064102511,441
1998,2,0.45178555,1.403182397,304.8507342,291.3480279,0.300524949,297.9287883,101646.9517,292.0637501,0.005207767,-2.539318914,-1.537268139,1184.636041,0.22571587,441
1998,3,-0.051126997,2.146122664,302.4534892,289.512399,0.224489608,295.8620753,101818.279,290.8342502,0.005526329,-2.746990991,0.645256179,1348.393129,-0.441701362,441
1998,4,0.220302677,1.389172978,295.3536611,284.5220886,0.412243661,289.43532,102099.2393,286.5946594,0.00510942,-2.999751975,-0.551306474,1545.791896,-0.009556669,441
1998,5,-0.064353231,0.548526845,292.4103502,281.9157547,0.44347261,286.7729374,102281.5502,284.6431068,0.005272102,-2.725121246,-2.257681802,1714.929124,-1.166229655,441
1998,6,0.911576545,0.407438496,288.8690684,278.738502,0.403986345,283.3079742,102088.7716,281.3527568,0.004433196,-1.199359567,-2.250207427,1513.488141,-0.773854082,441
1998,7,0.71992628,-0.301427921,286.5744855,278.7863071,0.599442085,282.3345012,102086.8601,280.3420715,0.004625489,-1.972471472,-2.853525625,1472.77701,1.176988512,441
1998,8,-0.464206326,0.431557743,290.6139635,280.1795989,0.358791534,285.3011091,102235.6764,282.8100734,0.004945335,-3.538301769,-2.501695485,1639.230872,-0.97449389,441
1998,9,0.220808357,-0.775562452,293.8712585,283.9501292,0.460899243,288.9278849,101907.5211,284.9635874,0.005443224,-2.838714493,-4.226634562,1348.312236,1.179142864,441
1999,1,-0.465611581,1.630232388,308.4947963,295.6890603,0.246768198,302.305607,100827.1031,296.624745,0.006612286,-2.622110623,-1.134405203,519.1328776,-0.519607342,441
1999,10,0.269021434,0.815555888,298.1019937,286.0697976,0.372631496,292.3238703,101619.6782,286.8185061,0.004818125,-3.234770222,-2.305227101,1142.258944,0.220876943,441
1999,11,-0.428798733,0.981630952,297.7543376,286.2639069,0.490433744,292.5171021,101544.8172,287.182486,0.004723441,-3.667583159,-1.52248987,1104.765383,0.963711429,441
1999,12,-0.509342059,1.833927809,300.7977413,289.1899119,0.388223176,295.3083073,101312.7251,289.6616093,0.005653588,-3.179154408,-0.678735974,912.4608361,0.969677399,441
1999,2,-1.402914741,1.087682928,304.0797621,293.0362233,0.364833119,298.6047974,101203.6074,293.5301699,0.007147633,-4.02628528,-1.868513711,833.3470459,-0.231292117,441
1999,3,-0.156700691,1.569183111,300.9563461,289.9281065,0.451880846,295.485006,101586.4403,290.0056044,0.00668881,-3.170740142,-0.67349177,1141.395181,0.767963965,441
1999,4,-0.596623257,2.064641839,295.339859,283.1361104,0.19516941,289.2043671,102219.5357,285.3889221,0.004730164,-3.960934772,0.507792651,1672.764799,-1.445770216,441
1999,5,0.008228632,-0.814725074,292.960273,282.8360852,0.466521463,287.5336048,102146.1963,285.2079743,0.004896011,-3.030341221,-4.194958937,1600.275627,-0.299145866,441
1999,6,0.179121694,-0.104644196,288.7674316,279.7630829,0.383994886,283.7549398,102312.3323,281.6680634,0.005052162,-2.950946787,-3.429415377,1699.145164,0.369052419,441
1999,7,-0.017473388,0.071774691,288.397266,279.8526129,0.435224176,283.8713162,102310.1943,281.6213723,0.005083012,-3.032565103,-2.642523053,1717.558262,0.131574183,441
1999,8,0.079451801,0.124459745,290.0881997,280.3211128,0.346167438,284.8759953,102378.3261,282.2594408,0.004708445,-3.383819136,-3.195918871,1731.64482,0.74969443,441
1999,9,0.076032979,-0.244064414,295.4250203,283.5768656,0.338272856,289.6108795,101871.5125,285.5368958,0.00457695,-3.445240589,-3.399698698,1323.371563,-0.085364941,441
2000,1,-0.71493861,1.884336956,303.8770132,291.3583226,0.357795423,298.1227132,101246.8133,291.848366,0.00496296,-3.385684844,-0.373937228,854.6805499,-1.134804977,441
2000,10,0.464590346,0.929312376,296.0039821,284.4807926,0.383966513,290.6306261,101566.2868,285.5665923,0.004820196,-2.738992083,-1.398068491,1070.006743,0.869219988,441
2000,11,-1.116762119,1.411015287,301.8197815,289.6883514,0.433669311,296.0356517,101157.9081,290.7089996,0.007156666,-3.893071216,-0.890751382,787.048969,1.125306008,441
2000,12,-0.121944091,1.710827032,305.1777186,291.7050515,0.273208558,298.7828438,101142.5411,292.9432432,0.004423563,-3.084835472,-1.498376776,764.4202566,-0.410842967,441
2000,2,-1.707359679,-0.894480104,305.8294425,294.7871304,0.34260115,300.769869,101324.7384,295.3353461,0.007565594,-4.560525462,-3.997234196,955.4927843,2.254914788,441
2000,3,-0.684984989,1.048884468,301.0083854,289.9737322,0.436926539,295.4698063,101616.0194,290.5900209,0.007490332,-3.546507751,-1.523509875,1191.58591,-0.028526561,441
2000,4,-1.038189693,0.292215206,295.8237966,285.8858002,0.350425518,290.668219,102050.4766,287.4624379,0.006547428,-5.048091491,-2.490564201,1523.250582,1.375157552,441
2000,5,1.143750508,0.991144932,289.9494806,281.1340332,0.428869793,285.2535076,102238.9254,283.0716671,0.005286627,-1.073814422,-0.94423092,1647.952343,-0.002045693,441
2000,6,0.855455049,0.181401401,287.7532349,279.5180827,0.487979303,283.0216746,102483.7068,281.2473165,0.004708107,-1.519039407,-2.586479945,1823.138102,-0.329539895,441
2000,7,0.51818028,-0.903503174,287.9826148,278.6594986,0.410253449,283.1171717,101896.0532,280.9055038,0.004754747,-2.163535071,-4.314638639,1353.712596,0.124818505,441
2000,8,0.51570453,-0.511890459,288.8957648,278.9675697,0.469007337,283.6388766,101685.7127,281.3655996,0.004498083,-2.58757631,-3.418672397,1190.677269,0.597050649,441
2000,9,1.425657302,0.040603544,294.5313639,282.9999674,0.355237423,288.8131226,101575.2169,284.8170146,0.00525538,-1.961019693,-3.990600087,1056.486516,0.159196825,441
2001,1,-0.645294902,0.739917899,310.0319657,296.0339247,0.292233007,303.0177484,101131.282,297.2683991,0.00610687,-3.573550773,-2.723017728,776.1626026,0.255636322,441
2001,10,2.103642574,0.550559772,294.6583961,282.9869217,0.378490185,289.0779321,101340.2707,284.0359202,0.004220337,-0.389277343,-2.342677974,890.1781626,0.541031507,441
2001,11,0.997998673,1.946010927,299.8396667,286.7609192,0.375567297,293.7590647,101347.2089,287.7896088,0.004019272,-1.642065881,-0.922269089,890.8205816,-1.768744495,441
2001,12,1.693655719,1.933405494,301.9266781,288.8628127,0.383544003,295.7146626,100905.1187,289.8302632,0.004454821,-0.977111751,-0.690753666,535.4206067,-0.77310704,441
2001,2,-1.647618208,0.86390882,306.7819181,294.5091705,0.370577754,300.5282277,101184.6233,295.2252808,0.007704955,-4.282781171,-1.906563373,821.3552388,0.681362248,441
2001,3,0.00681632,1.597884791,300.8414376,288.4093569,0.24148734,294.6748992,101577.688,289.7228856,0.005155182,-2.985522236,-0.799174649,1126.078755,0.122816257,441
2001,4,-0.120021257,1.614389069,296.8894236,285.026003,0.373127994,290.6379211,102079.5693,286.8283447,0.00462572,-3.236487081,-0.710315213,1558.32526,-0.798247995,441
2001,5,0.487485587,0.774422057,291.8989425,282.3931806,0.482189826,286.5391984,101940.5806,284.3410044,0.005043805,-1.925141057,-0.96682535,1434.391274,-0.386647337,441
2001,6,0.334484044,-0.555340069,288.7248098,279.8718211,0.487898625,284.1932302,102386.1922,282.8175161,0.005156405,-1.73265564,-3.270798824,1804.476986,1.229185106,441
2001,7,0.639912807,0.801549001,287.5207175,278.7406852,0.579609358,282.988046,102197.7916,281.0836132,0.004903231,-1.489369468,-0.84069636,1643.445813,-0.275439688,441
2001,8,2.023379817,-0.351457683,290.5853144,280.0766434,0.392653373,285.2605502,101731.0519,281.9367282,0.003901141,-0.048921702,-3.889643005,1187.546021,-0.163438406,441
2001,9,0.555532355,-0.978707528,295.3614655,284.1335815,0.488339694,289.5539347,101721.756,285.9456411,0.004862887,-2.971121925,-5.151312589,1186.262645,0.947106306,441
2002,1,0.446388186,2.170105282,305.0049665,290.9300636,0.266186147,298.1592476,101083.6323,292.1756838,0.00478013,-2.317913819,-0.556003451,706.0553089,-0.173163177,441
2002,10,1.407462144,0.98845565,298.3586859,284.6539208,0.275169259,291.6484533,101432.2513,285.6165181,0.00354536,-1.688089202,-2.386564654,900.0771964,-1.336950704,441
2002,11,0.4519508,1.446156518,303.7482941,289.677003,0.357457536,296.6476766,101578.7688,290.9154541,0.00389117,-3.160413589,-2.020865101,1114.545559,-1.049997383,441
2002,12,0.577960691,1.599160242,305.2873122,291.093241,0.358027862,298.3603319,101336.4854,292.3818084,0.004156734,-2.11597503,-1.320730484,929.7213317,0.052877269,441
2002,2,-0.090372496,2.22922247,303.1040998,290.3015812,0.304941433,296.7058781,101230.4422,290.98406,0.005619464,-2.777819385,-0.057063307,832.6372087,0.216074668,441
2002,3,0.08506086,2.299920456,301.9060147,288.8815249,0.183217191,295.4459721,101589.5554,289.9859462,0.005246981,-2.828004702,0.250349949,1159.496058,0.636983733,441
2002,4,-0.986597213,1.188554716,299.5344177,286.8495962,0.386308494,292.7867879,101975.7156,289.1018677,0.005533936,-4.670748544,-1.075318228,1497.616809,-0.57786364,441
2002,5,0.030528473,0.300098667,292.7791207,282.8458232,0.465515293,287.0366014,102080.3934,285.4927663,0.004897708,-3.018508673,-2.491429748,1549.316533,-0.228405064,441
2002,6,1.492342339,-0.462463417,289.8241425,279.7826375,0.436352791,284.2187398,102089.5128,282.6679718,0.004574775,-0.551091492,-4.011965554,1483.410155,-1.248223929,441
2002,7,1.214509295,-1.009399916,290.3976706,279.2499892,0.302718504,284.416561,102100.2848,281.7220361,0.003641902,-0.963936151,-5.605753337,1494.274926,-1.081168176,441
2002,8,0.499366347,0.587732141,291.4501993,279.3703456,0.26818519,285.0784115,102159.8501,281.900682,0.003480689,-2.9440073,-2.03912762,1567.031731,-0.745235812,441
2002,9,1.780724685,-0.265893729,295.2374451,282.6953562,0.237442645,288.9460826,101628.5281,284.4961151,0.003568697,-1.189615082,-4.101451894,1100.897909,-1.017334165,441
2003,1,-0.540662609,2.10729171,307.7431099,293.36178,0.166862192,300.9469181,101377.8599,293.9343646,0.004344217,-3.550792996,-0.871083648,951.7019836,-1.280139897,441
2003,10,1.05218769,1.499188554,294.8662208,282.8666697,0.325876093,289.0545142,101480.3861,283.862662,0.004023479,-2.519306195,-1.528171528,949.9976783,-0.000464935,441
2003,11,-0.55211049,1.245615028,302.5653656,288.9994425,0.324421272,296.0340556,101578.9068,290.2138245,0.004595235,-3.91127666,-1.519807628,1147.726797,0.610655638,441
2003,12,-0.030276295,0.91452422,305.8157496,292.2738657,0.34472393,299.2027864,101082.6275,293.5480514,0.006097929,-2.84827286,-2.227946455,728.3151168,0.279537825,441
2003,2,-0.781758446,1.767714397,305.7504054,293.3315931,0.354584779,299.8805193,101203.6052,294.0278386,0.006404402,-3.488014732,-0.668802719,851.3707929,1.100647353,441
2003,3,0.060547406,2.563106919,300.3971154,288.3769758,0.260932369,294.4363344,101638.6671,289.3955226,0.005462995,-2.124566348,1.356670168,1184.257379,-2.071411278,441
2003,4,-0.68876255,0.94073475,297.9764394,286.1795664,0.315443032,291.8419708,101968.4161,288.3383799,0.00523672,-4.278031717,-1.424493036,1483.042832,0.332930982,441
2003,5,-0.568633878,0.219149049,292.5538429,283.2105634,0.464300863,287.2866024,102144.4955,285.0209311,0.005519973,-3.972482132,-1.983811252,1599.734088,0.385116219,441
2003,6,1.504701729,-0.583167316,289.4182109,280.7140778,0.471326794,284.6284241,101930.3102,282.2570251,0.005137946,-0.37135603,-2.797115758,1395.637928,-0.133995465,441
2003,7,0.931117892,-0.890259551,288.6169394,278.8390336,0.31890647,283.1673938,102254.7888,281.1948784,0.00450756,-1.02916961,-4.551917328,1646.428182,0.107707911,441
2003,8,1.045299757,-0.752722551,288.7073965,279.3942399,0.492434208,283.8250762,101865.0789,281.1762026,0.004174231,-1.379990693,-4.011563332,1251.039831,1.651720897,441
2003,9,1.583056955,0.171623248,293.7712626,281.7746867,0.284970496,287.6115875,101543.1813,283.3955556,0.00432449,-1.717775514,-3.592527033,1010.596397,-0.631548841,441
2004,1,1.095537584,2.870701629,304.9749904,290.2896423,0.166606488,297.9603852,101026.6237,291.3674247,0.004512114,-1.476218288,0.893064257,651.0483104,-0.58272855,441
2004,10,0.176401026,1.14288239,300.0918993,286.3734446,0.267799741,293.6055751,101686.3183,287.7384014,0.003863951,-3.256283135,-2.012802763,1176.427616,-1.538590376,441
2004,11,0.688584208,1.199948662,300.7626383,287.28302,0.329752251,294.481606,101452.6674,288.4581024,0.004088598,-2.502687355,-1.628061664,964.7997065,0.900751705,441
2004,12,-0.177906295,2.115168311,303.4562801,290.5415423,0.321421467,297.4508972,101149.2364,292.0003623,0.004772111,-2.963569066,-0.109968386,758.701098,-0.062380497,441
2004,2,0.0639498,1.919969116,308.1153091,293.7788549,0.261592096,301.1912642,101040.5008,295.5943593,0.005429958,-2.382538465,-0.68551191,682.5168781,0.040955849,441
2004,3,-0.179549685,1.690604614,302.7410032,288.1498423,0.153836841,295.6582012,101543.7389,290.2873752,0.004474598,-3.066820145,-0.295574077,1106.152475,-1.185858976,441
2004,4,-0.033498561,1.38909638,298.4174306,286.1672119,0.357168161,291.8799042,102067.4461,287.9529348,0.004914731,-3.337282985,-0.993136464,1574.206346,-1.683524489,441
2004,5,0.620619556,0.436082458,291.7057347,280.6109275,0.350889487,285.5492061,102120.7669,283.3475096,0.004475723,-1.605130684,-1.809781923,1565.132474,-0.713132987,441
2004,6,1.729874771,-0.877984912,289.0003398,280.0202515,0.419653002,284.2692128,102115.3792,281.8728546,0.005042839,0.218196476,-4.661911462,1485.21856,0.436433764,441
2004,7,0.769752346,0.023113707,287.8083772,278.755949,0.479791872,282.9393724,102335.9554,280.5747415,0.004298395,-1.163678395,-2.442701956,1734.93598,0.169889697,441
2004,8,1.547943132,-0.520934727,290.7563358,279.8962146,0.32972936,285.2346103,101577.6056,282.3282421,0.003797761,-0.588668666,-3.354470171,1085.119295,0.459988946,441
2004,9,1.000146162,0.749187595,293.8348124,282.2108765,0.467124913,288.0851563,102037.6651,284.3170654,0.004416625,-1.683780369,-2.116402137,1473.92046,-0.594401918,441
2005,1,0.300352901,1.810056437,306.0741508,292.4886416,0.228266687,299.550735,101076.2704,293.7225421,0.005527487,-2.464817454,-1.024084311,687.6314141,-0.24242153,441
2005,10,0.435545124,0.222877046,297.2683696,285.7686226,0.403967781,291.5177199,101337.6492,286.9900424,0.004927045,-3.211199566,-3.076757148,889.5407267,0.798975619,441
2005,11,0.019356247,1.118829796,301.5172058,288.4155731,0.264395841,295.4645233,101302.594,289.6152425,0.004867914,-3.043028189,-1.873318746,872.2679301,0.13671859,441
2005,12,1.335303938,0.506571727,305.5545162,291.1150798,0.245023793,298.6778397,100905.4909,292.4266072,0.004387157,-2.189411693,-3.400141776,520.0466848,-0.788937485,441
2005,2,1.006769617,2.462073083,303.5000807,289.4949766,0.260387958,296.7115784,101197.1336,290.7174116,0.00519344,-1.858219623,-0.093672755,804.9756116,-0.011198437,441
2005,3,-0.613340221,1.996652195,301.5622372,287.9820104,0.282893354,294.911308,101778.6905,289.8686543,0.004547372,-4.112391968,-0.284800613,1329.242619,-0.170737759,441
2005,4,-0.419633881,0.361022749,300.7819885,288.2560872,0.291364531,294.0549866,102081.2862,290.4742839,0.005151386,-3.788932268,-3.071346238,1574.45155,-1.085665032,441
2005,5,-0.184342631,1.32261499,294.5006389,282.1782738,0.343170553,287.7862519,102260.0149,285.6380536,0.004621139,-3.160988577,-0.71411407,1714.779553,-2.347651334,441
2005,6,0.171850434,-1.000998805,290.1045858,281.1921509,0.508743398,285.1325643,101684.8724,283.1723704,0.005343212,-2.983134878,-3.493661746,1196.735417,1.991506975,441
2005,7,0.679471295,-0.349668109,288.4796586,279.329452,0.383319861,283.6499427,102333.4617,282.0565254,0.00511803,-1.850376757,-3.812672831,1708.699298,1.027579486,441
